object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,type_cn,object id
C264,太平间雕像,未知,解雇,陶瓷,一个戴围巾的女孩的坟墓雕像。头发有两个突起。,W： 7.2厘米，高25厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/9845,https://www.penn.museum/collections/assets/070T/703k/703051_1600.jpg,images/penn/C264.jpg,购自C.T.Loo，1916年,C264,2026/5/6,烧制,94
29-172-6,罗盘,未知,亚洲的,木头,罗班（凤尾鱼）。一个木制指南针，可能是为了风水。,未知,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/355003,https://www.penn.museum/collections/assets/075T/756k/756047_1600.jpg,images/penn/29-172-6.jpg,1929年前从各种来源收到,29-172-6,2026/5/6,亚洲,95
C720.1,瓷砖碎片,公元-7世纪~10世纪-618~907-隋/唐/五代/辽,亚洲的,黏土,带有大象图案的钻石形陶器瓷砖碎片。,未知,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/470279,https://www.penn.museum/collections/assets/015T/156k/156667_1600.jpg,images/penn/C720.1.jpg,购自C.T.Loo，1916年,C720.1,2026/5/6,亚洲,96
2012-13-2,小袋,公元-20世纪-1901~1901-清,刺绣的,丝绸,装有蝙蝠和吉祥符号的袋子。丝绸刺绣。,W： 8.4厘米，高10.5厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/455128,https://www.penn.museum/collections/assets/060T/601k/601646_1600.jpg,images/penn/2012-13-2.jpg,"伊丽莎白和刘为纪念吴而赠送的礼物吴吉臨,2012",2012-13-2,2026/5/6,刺绣,97
51-46-54,哨子,公元-20世纪-1906~1906-清,亚洲的,竹子,竹子，黑色3个小管子并排固定,L： 7.2厘米，宽3.3厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/71239,https://www.penn.museum/collections/assets/090T/901k/901839_1600.jpg,images/penn/51-46-54.jpg,费城艺术博物馆的礼物，1951年,51-46-54,2026/5/6,亚洲,98
50-13-1B,站立,公元-16世纪~18世纪-1501~1800-明/清,雕刻,柚木,深色柚木呈喙状。精心制作开放作品雕刻。,未知,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/362314,https://www.penn.museum/collections/assets/007T/076k/76656_1600.jpg,images/penn/50-13-1B.jpg,购自H.Yatsuhashi，1950年,50-13-1B,2026/5/6,雕刻,99
C176,葬礼花瓶,公元-14世纪~17世纪-1368~1644-元/明/清,着色|上釉,石器|釉料,葬礼花瓶。桶形陶罐顶部有四个水平卷轴。坚硬的深灰色石器，有红色污渍;暗淡的深棕色釉几乎延伸到脚。,W： 16厘米，高21厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/123945,https://www.penn.museum/collections/assets/070T/702k/702860_1600.jpg,images/penn/C176.jpg,《中国远征》，卡尔·W·毕晓普，1916年,C176,2026/5/6,着色,100
C692.3,壁画组,公元-20世纪-1928~1928-现代,亚洲的,未知,云层。这是一幅更大壁画的一部分，描绘了炽热的光佛Tejaprha，但这幅壁画很可能是玛丽·路易丝·贝克作为填充件绘制的。,W： 83.82厘米，高55.88厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/519661,https://www.penn.museum/collections/assets/024T/243k/243120_1600.jpg,images/penn/C692.3.jpg,1928年购自C.T.Loo,C692.3,2026/5/6,亚洲,101
31-31-7,碗,公元前-11世纪~3世纪-1046~256-商/周,陶瓷|烧制,黏土,蹲下大口碗。碗呈粗糙的扁平形状，底座平坦，并带有粗糙的十字影线。它是由板岩灰色粘土制成的。,未知,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/155549,https://www.penn.museum/collections/assets/032T/326k/326203_1600.jpg,,购自西奥多·格林夫人，1931年,31-31-7,2026/5/6,陶瓷,102
2003-39-54,布料,公元前-19世纪-1895~1895-夏,块状印刷|电阻染色,棉花,一匹用靛蓝色染色的棉布编织而成的布，以蓝色边框结尾的各种花卉图案印刷。,H： 40.64厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/411508,https://www.penn.museum/collections/assets/061T/610k/610276_1600.jpg,,费城商业博物馆（也称为费城市民中心博物馆）的礼物，宾夕法尼亚州费城，2003年,2003-39-54,2026/5/6,木版印刷,103
1954/6/6,雕像,公元-10世纪~13世纪-960~1279-五代/宋/辽/金/元,亚洲的,木材|玻璃,低矮的莲花基座上矗立着观世音木像，头饰上镶着弥陀佛陀。双手（最初有插座）都不见了。背面的空腔可能装有短信。眼睛是玻璃制成的。,W： 51厘米，高175厘米，深31厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/298156,https://www.penn.museum/collections/assets/008T/086k/86621_1600.jpg,images/penn/54-6-6.jpg,1954年购自马蒂亚斯·科莫,1954/6/6,2026/5/6,亚洲,104
98-22-3,婴儿背带,公元-20世纪~20世纪-1901~2000-清/现代,刺绣|贴花|梭织,棉|丝,婴儿背带。没有领带。两块相连的蓝色棉质面板，上面绣有橙色和紫色。白色和蓝色棉质边框的锯齿状狭长条。背面内衬黑色棉布。是贵州最小的民族之一葛家的特色。,L： 67厘米，宽：60厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/49318,https://www.penn.museum/collections/assets/013T/132k/132882_1600.jpg,,罗伯特·M·贝利斯夫妇的礼物，1998年,98-22-3,2026/5/6,刺绣,105
C447,雕像,公元-6世纪-546~546-南北,雕刻|铭文|绘画|低浮雕,石灰岩,雕刻的灰色石灰岩雕像，带有瓦罗陀和阿婆耶手印中站立的释迦摩尼佛的颜色痕迹。释迦穆尼是历史上的佛陀。他出生于公元前563年，原名悉达多·乔达摩，他向他的追随者宣扬，通过启蒙可以打破出生和重生的无尽循环。佛陀的背面有铭文，列出了佛陀的起源日期和地点，以及描绘佛陀早期生活的场景。佛陀从母亲的袖子中出现就可以看出，佛陀从母亲的臀部奇迹般地诞生。其他场景则描绘了神灵接待新生佛陀的情况。佛陀以高浮雕雕刻在曼陀罗之上，土神带有烛台、飞天和火焰，以低浮雕雕刻。背面雕刻着佛陀的诞生、洗礼、“七步”和佛陀马坎塔卡出生的场景。捐赠者的日期、出处和姓名如下。铭文称，该铭文是由焦炉七贤寺的祭司于大魏武定四年（公元546年3月25日）二月八日所作。这座城市的旧址位于现代怀州县武直区西南部，位于河南省沁阳市。,L： 81厘米，高130厘米，深26厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/39538,https://www.penn.museum/collections/assets/086T/867k/867088_1600.jpg,,1925年购自巴黎沃什,C447,2026/5/6,雕刻,106
19092,麻将,公元-18世纪~19世纪-1800~1896-清,亚洲的,檀香木|象牙,麻将（麻将）。一盒140件（缺失1件）。檀香回来了。象牙色的脸，带有红色、绿色和蓝色的装饰。该套装包括四套现金套装、千金难花套装和弦乐套装，以及四套四风瓷砖、四套法甲和中心瓷砖以及八套空白套装。该布景缺少现金瓷砖的四个。,L： 2厘米，宽：1.5厘米，深：1厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/217514,https://www.penn.museum/collections/assets/089T/894k/894439_1600.jpg,,保存人：乔治·L·法南，1896年,19092,2026/5/6,亚洲,107
52-23-96A,补子,公元-20世纪-1909~1909-清,刺绣的,丝绸,刺绣广场，制作于1909年，是为了向陈先生表示感谢，当时他在河南省泗阳县政府任职期满。与52-23- 96 B组成一对。福星为他的整个行政区带来了一颗吉祥星。为纪念陈先生的贤政，碧阳镇商人和市民认真制作了这件事。,W： 29.8厘米，高28.6厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/341252,https://www.penn.museum/collections/assets/005T/056k/56692_1600.jpg,,购自J.S.莱彻，1952年,52-23-96A,2026/5/6,刺绣,108
21052A,海关收据,公元-19世纪-1824~1824-清,亚洲的,纸张,广州海关出具的水墨打印表格，证明运往美国的外国商船已缴纳关税，如果需要在中国海岸意外停靠，将不会受到进一步的官方要求或拘留。表格上记录了该船有16名船员、4门大炮、10支步枪和200夸脱火药。船长的名字是用中文拼音记录的。表格日期为1824年10月31日。在第一次鸦片战争和《南京条约》之前，中国只允许通过广州港（广州）与欧美商人进行海上贸易。21052 B是一个鲜红色的证书信封。粤海關外洋船牌 欽命督理粤海關稅務熱河副總管加三級記錄六次七， 為 會題請 旨事：照得西洋船隻既經丈抽納餉，或因風水不順飄，至 他省，原非耑往貿易，查有丈抽印票即便放 行，不得重徵。先經會同定議具 題在案。洋船商𠼤所有丈抽稅餉已經照例完納，合行給牌照驗。爲此，牌給本船商收執。如遇關津要隘汛防處 所，騐即放行，不得重徵稅餉留難阻滞。其隨带防船火砲器械，按照舊例，填註牌内，毋许多带并 夹带違禁貨物。取究未便。須牌。九,L： 76厘米，宽52.4厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/170328,https://www.penn.museum/collections/assets/010T/102k/102343_1600.jpg,,贺拉斯·霍华德·弗内斯的礼物，1898年,21052A,2026/5/6,亚洲,109
A1830,公报,公元-19世纪-1892~1892-清,亚洲的,纸张,光绪十八年九月十二日（1892年11月1日）《北京公报》。合订本八页，内六页，封面上盖有出版社聚恒宝坊的红色印章。第二页有目录和日期。,L： 23厘米，宽：9厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/252349,https://www.penn.museum/collections/assets/074T/749k/749005_1600.jpg,,查尔斯·D·哈特博士的礼物，1917年,A1830,2026/5/6,亚洲,110
2003-38-36,帽子,公元-19世纪-1900~1900-清,缝制|编织,草|棉花,大型扁平圆形太阳帽由草包裹在三部分木制框架上组成：草用棉絮固定在框架上;冠由中心的圆形开口组成。帽子顶部覆盖着深蓝色棉布。一英寸直边的包裹草沿从帽子边缘向上延伸，并沿着蓝色棉布边缘捆绑。蓝色棉布的面纱沿着整顶帽子的边缘向下延伸。,L： 44厘米，高23厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/373014,https://www.penn.museum/collections/assets/060T/602k/602815_1600.jpg,,费城商业博物馆（也称为费城市民中心博物馆）的礼物，宾夕法尼亚州费城，2003年,2003-38-36,2026/5/6,缝制,111
2003-38-102,夹克,未知,梭织|染色|缝制|刺绣,棉花,蓝色棉夹克; V型领口，前后边缘有棕褐色系带，随后有2排白色之字形缝线;袖子用之字形缝线固定在夹克上，一直延伸到夹克底部;袖子有1 1/2英寸刺绣“星”图案，颜色为红色、白色、蓝色;底部有刺绣边框，颜色为橙色、蓝色和白色;展示了守卫“生命之树”的鸟类（参见1900.1.1144年的标记）;两侧有较大的图案，绣有黄色、蓝色、棕褐色的鱼图案。,W： 113.5厘米，高60.5厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/373081,https://www.penn.museum/collections/assets/061T/610k/610624_1600.jpg,images/penn/2003-38-102.jpg,费城商业博物馆（也称为费城市民中心博物馆）的礼物，宾夕法尼亚州费城，2003年,2003-38-102,2026/5/6,编织,112
79-15-1B,墓瓮盖,公元-10世纪~13世纪-960~1279-五代/宋/辽/金/元,亚洲的,陶瓷|瓷器,由两部分制成：一个椭圆形的锅，有一个高的脊状颈部和一个蜂巢状的盖子，上面有一只鸟。一条角龙完全卷曲在脖子上。上面的循环是一个可能代表珍珠的磁盘图案。龙下面是一只乌龟，旁边是一条蛇。十二个穿着长袍的站立人物，每个人都拿着一根接力棒，环绕着脖子底部。一个跪着的小人物挤在一排中间。该织物是一种浅黄色的粘土，上面覆盖着薄薄的、轻微破裂的釉，看起来几乎无色，但在缝隙中聚集有明显的蓝绿色色调。这种陶器被称为迎青。,H： 9.21厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/105566,https://www.penn.museum/collections/assets/009T/095k/95904_1600.jpg,images/penn/79-15-1B.jpg,小查尔斯·L·里斯的礼物1979,79-15-1B,2026/5/6,亚洲,113
29-96-727,宗教文本,公元-19世纪末~20世纪初-1868~1933-清/现代,印刷,纸张,道德书，倡导忠诚、孝道等道德行为。这篇文章的版本在18世纪流传。并在19世纪末和20世纪初以各种类似的标题广泛印刷和销售。“关圣帝”就是神化的关羽弟子。关羽是后汉末几十年（公元25- 220年）的军事领导人，随后被纳入中国民间宗教的万神殿。关羽庙在东亚和海外华人社区中很普遍。这篇文章以关羽的声音声称，它是通过梦向玉泉寺僧人透露的，它的背诵或复制将带来各种有益的结果，包括安全旅行、缓解疾病、驱散恶魔和孩子的成长。出版商为广州西湖街瑞园堂元堂。,W： 60厘米，高29厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/96105,https://www.penn.museum/collections/assets/074T/745k/745512_1600.jpg,,麦克斯韦·萨默维尔遗赠，1904年,29-96-727,2026/5/6,印刷,114
C721,瓷砖,公元-7世纪~10世纪-618~907-隋/唐/五代/辽,亚洲的,黏土,修顶寺钻石形陶瓦，带有妖蛇图案。瓷砖是完整的。,未知,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/470280,https://www.penn.museum/collections/assets/015T/156k/156669_1600.jpg,,购自C.T.Loo，1916年,C721,2026/5/6,亚洲,115
C65,雕像碎片,未知,雕刻,大理石（石材）,Pratyekabuddha的石头头。深色斑点彩色大理石，带有绿黄色包浆。来自一座大约真人大小的大雕像。古代头颅呈螺旋峰状覆盖。,H： 42厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/300781,https://www.penn.museum/collections/assets/069T/697k/697976_1600.jpg,,1925年购自巴黎沃什,C65,2026/5/6,雕刻,116
C444,雕像,未知,亚洲的,石头,佛陀的石头。坚硬的深色石头。真人大小。狭长的椭圆形脸，半闭着眼睛，嘴巴很小;没有乌尔娜;长耳朵，耳垂和耳环穿孔;三个尖顶头饰，部分缺失了流苏。,W： 25.5厘米，高43厘米，深23厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/184619,https://www.penn.museum/collections/assets/058T/584k/584718_1600.jpg,,1914年购自巴黎沃什,C444,2026/5/6,亚洲,117
A1406,印刷版,公元-15世纪~19世纪-1401~1889-明/清,雕刻,木头,带有文字和中央风马的木制印刷版（藏语：lungta）。四个角包括四种超自然动物的西藏符号，即苍鹭、龙、虎和守护四个基本方向的雪狮。顶部描绘了新月和日点。这个块可能是用来制作祈祷旗帜的。,L： 32厘米，宽20.5厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/181796,https://www.penn.museum/collections/assets/098T/984k/984852_1600.jpg,,1914年购自亚历山大·斯科特,A1406,2026/5/6,雕刻,118
2003-38-98,裤子,未知,梭织|染色|缝制|刺绣,棉|丝,一条编织靛蓝色缝纫女式阔腿裤，每条腿底部有6英寸浅蓝色氨纶和11.25英寸的面板/边框，由白色、红色、黄色刺绣丝线制成，几何和佛教明星图案，边缘有白色和红色编织绳。,W： 86厘米，高77厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/373076,https://www.penn.museum/collections/assets/061T/610k/610620_1600.jpg,,费城商业博物馆（也称为费城市民中心博物馆）的礼物，宾夕法尼亚州费城，2003年,2003-38-98,2026/5/6,编织,119
2003-39-4,服装、内衣,未知,染色|涂层|编织,棉花,包裹，腰部为蓝色棉，裙子中心开口，棕色粗棉，内衬蓝色棉，边缘为蓝色/黑色棉，并在腰部两端系上长长的白色棉布丝带。正面有一个德语标签。,L： 89厘米，宽115厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/371143,https://www.penn.museum/collections/assets/061T/610k/610269_1600.jpg,images/penn/2003-39-4.jpg,费城商业博物馆（也称为费城市民中心博物馆）的礼物，宾夕法尼亚州费城，2003年,2003-39-4,2026/5/6,染色,120
C657,雕像,公元-2世纪-200~200-汉,雕刻,石头,一对巨大的石翼狮子（C656和C657）之一。这件作品上凸出的胸部的装饰处理使其成为这对中的女性。它有弯曲的线条，像珠宝一样水平运行，不像男性，它有从脖子向下垂直运行的线条。雌性有两个角，而雄性只有一个。,L： 2.13米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/97404,https://www.penn.museum/collections/assets/030T/306k/306211_1600.jpg,,购自C.T.Loo，1927年,C657,2026/5/6,雕刻,121
96-17-4,印章（对象）,公元-10世纪~20世纪-901~1930-唐/五代/宋/辽/金/元/明/清/现代,亚洲的,铁|绳,铁印章，或印章。方形邮票表面刻有四个字在一个变形的回族文字（胡书）在两个同心的正方形。顶部有旋钮，旋钮两侧各有两条锯齿线。在旋钮下方的腰部区域有孔。串在米色绳子上。锯齿处有镀金痕迹。邮票表面有红色颜料痕迹。与密封蜡一起使用，96-17-5。用于密封包裹、信件、文件、包裹等,未知,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/59792,https://www.penn.museum/collections/assets/098T/984k/984745_1600.jpg,,Francis Hartung先生和夫人的礼物，Jr.，1996年,96-17-4,2026/5/6,亚洲,122
C351C,基础,公元-20世纪-1918~1918-现代,亚洲的,木头,带有盖的中国青铜酒坛的木制圆形底座（C651 A、B）。有一个上部分和下部分，通过三个孔和销钉相互配合。上面有铭文：“上海楚雍龙制造”。相同的文本以中文刻字呈现：“上海永隆”。外部经过雕刻，模仿了青铜罐外部的设计。,未知,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/880091,https://www.penn.museum/collections/assets/091T/910k/910606_1600.jpg,,购自C.T.Loo；1918年《拉莫特·杜邦》的订阅,C351C,2026/5/6,亚洲,123
C353,雕像碎片,公元-6世纪-501~600-南北/隋,雕刻,石头|颜料,由浅色石头制成的佛像石头，带有红色和浅黄色色素的痕迹。这个头最初是一座巨大雕像的一部分。乌纳由圆形插座代表，最初包含某种宝石或水晶球。头发光滑，中间分开。王冠有三个峰，ushnisha的底部周围有圆角。C353和C354是来自向汤山北洞的一对。,W： 35.5厘米，高：84厘米，深：43厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/322537,https://www.penn.museum/collections/assets/011T/119k/119485_1600.jpg,images/penn/C353.jpg,购自C.T.Loo；詹姆斯·B·福特，1918年,C353,2026/5/6,雕刻,124
74-26-4,太平间雕像,公元-9世纪-839~839-唐,上釉|烧制,黏土,红棕色粘土男墓雕像，来自成都成都以北15里的唐将军墓。根据墓上的铭文，这位将军于开城成治四年（公元839年）7月24日去世，并于10月22日安葬。这位身穿长袍的人物戴着平顶帽，双手交叉在胸前，藏在袖子里。帽子和袖子是绿色釉，而五官（眼睛、耳朵、鼻子、嘴巴）、外袍和内袍的衣领则是红棕色釉。人物面部和颈部暴露的肉呈棕褐色或肉色釉。与类似的例子74-26-1一样，该人物的空心内部被大量粘土填充。,W： 7厘米，高21.2厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/117952,https://www.penn.museum/collections/assets/070T/700k/700810_1600.jpg,images/penn/74-26-4.jpg,詹姆斯·海克斯的礼物，1974年,74-26-4,2026/5/6,施釉,125
29-96-728A,护身符,公元-19世纪末-1868~1900-清,亚洲的,纸张,印刷的驱邪符或护身符，称为百解纸或百解符。印刷到一个标准的设计和文字，这些纸护身符是用在中国流行的宗教（有时称为“道教”），以消除麻烦和不幸。有三个神的图像，和文字描述的功效声称的护身符。空白处留给用户填写他们的出生日期和身份信息。护身符被烧毁才能生效。它们的印刷成本非常低，因为大部分印刷品已经褪色并且变得难以阅读。文中最常见的概念是解解“去除、解决、释放、驱除”。纸质护身符上印有红色印章，文字是fofa seng bao 佛法僧“宝藏：佛陀、法、桑加”。其余清晰的文本包括以下内容：接星拱照，保安解厄蒙罪。(top行）迎接仁慈星的迎接，维护和平，消除灾难，赦免罪恶。天解賜福消災，地解生恩化難。天移，福除祸。搬迁带来仁慈，改变困难。吉神保百解仇星？截。祥星守护，除百倍不祥星，驱除邪恶，[？]。一解百害，二解四季吉凶，三解连年灾祸，四解饥饿饥饿，五解官员非口吐，六解家居畸形，七解水火除煞，八解饥饿致死，九解. 十解. 十一解消化道溃疡，十二解消化百病。第一次去除：百难。第二次删除：四季的好运气和坏运气。第三次移除：疾病和灾难整整一年。第四个去除：家庭的溃疡和痘。第五次删除：与官员发生争执。第六次删除：家庭面貌[？]。第七次拆除：水火破坏。第八次删除：那个场合带来的命运[？]。第九次拆除：[.]第十次拆除[.]第十一次拆除：户大吉大[？]。十二去：驱散灾难，驱散百病。,W： 40厘米，高24.3厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/308333,https://www.penn.museum/collections/assets/074T/746k/746678_1600.jpg,,麦克斯韦·萨默维尔遗赠，1904年,29-96-728A,2026/5/6,亚洲,126
C461,太平间雕像,公元-7世纪~10世纪-618~907-隋/唐/五代/辽,上釉|烧制,粘土|釉料,洛卡帕拉的釉面陶器人物。左臂举起。有莲花。侧身站着。C461至C468是一组。,W： 50.8厘米，高127厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/17107,https://www.penn.museum/collections/assets/070T/704k/704032_1600.jpg,images/penn/C461.jpg,购自C.T.Loo，1925年,C461,2026/5/6,施釉,127
C28.2,茶壶盖,公元-19世纪-1801~1900-清,烧制|陶器,陶器,红色陶器微型茶壶盖。壶身底部有七字铭文。,H： 7厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/596122,https://www.penn.museum/collections/assets/070T/702k/702846_1600.jpg,images/penn/C28.2.jpg,1913年购自黄,C28.2,2026/5/6,烧制,128
1993/6/1,罐子,未知,双色,陶瓷,陶瓷重彩双把瓮。这种类型的彩陶是中国北方半坡、半山等沿黄遗址的典型作品。它有一个扁平的底座，带有卵圆形的主体和肩部，肩部在短的普通喇叭边缘下倾斜至拇指宽度。该作品有两个短的垂直带柄。彩绘装饰包括：肩区由五条带状的四波曲流组成，三角形间隙中填充着附加的带状物，紫色到深棕色的带状物，偶尔还有边缘呈锯齿状的带状物。内部和外部的边缘有一个花环。厚重的织物是一种精细的粘土，烧制成橙色浅黄色，表面经过轮磨/抛光（在油漆上），表面有一些轮痕和麻点。,未知,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/287654,https://www.penn.museum/collections/assets/007T/076k/76950_1600.jpg,,1993年从杰克逊维尔艺术博物馆购得,1993/6/1,2026/5/6,双色,129
29-25-7B,希尔罐盖,公元前-1世纪~3世纪-99~300-汉/新/三国/晋,上釉|烧制,粘土|铅釉,一个陶罐的盖子。它是由浅红色赤土覆盖着深绿色釉，这是部分虹彩。表面有一些坚硬的泥土状的结壳。,H： 25.4厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/331765,https://www.penn.museum/collections/assets/032T/326k/326260_1600.jpg,,博物馆采购，1929年,29-25-7B,2026/5/6,施釉,130
29-25-6,殡葬罐,公元前-1世纪~3世纪-99~300-汉/新/三国/晋,烧制|上釉|低浮雕,粘土|铅釉,陶罐由浅橙红色陶土制成，上面覆盖着深绿色的釉，现在呈银色彩虹色，并覆有坚硬的泥土层。肩膀上有一条低浮雕装饰带，描绘奔跑的动物。,H： 37.5厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/200734,https://www.penn.museum/collections/assets/032T/326k/326220_1600.jpg,,博物馆采购，1929年,29-25-6,2026/5/6,烧制,131
C435,壁挂,公元-19世纪-1830~1830-清,刺绣的,缎子,五十岁生日时悬挂的礼物。这件大型纺织品是为了庆祝一位名叫广文皇的男子的50岁生日而制作的，文章第一栏中提到了他的名字。背景是红色，上面绣有金色的中文文字，顶部有一个坐着的男人，到处都是各种吉祥图案。,W： 284.48厘米，高439.42厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/67179,https://www.penn.museum/collections/assets/058T/589k/589448_1600.jpg,,《莉莉之地的礼物》，1925年,C435,2026/5/6,刺绣,132
C399,雕像,公元-7世纪~10世纪-618~907-隋/唐/五代/辽,雕刻,石头,佛教守护者的石像。坚硬的黑色石头，带有深灰色的包浆。身材腰部赤裸，粗壮的脖子和宽阔的肌肉胸部显得巨大。与C398类似，但大部分重量在左腿，双臂肘部骨折。与C398配对。,H： 54.61厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/44866,https://www.penn.museum/collections/assets/069T/698k/698003_1600.jpg,,C.T.Loo的礼物，1921年,C399,2026/5/6,雕刻,133
51-4-67B,鞘,公元-15世纪~19世纪-1401~1900-明/清,压花,铜|鲨鱼皮,铜皮和特色鲨鱼皮外皮，末端略朝上;正面两端有雕刻和浮雕卷轴和花卉装饰。浮雕设计是蒙古特色的。,未知,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/106853,https://www.penn.museum/collections/assets/098T/984k/984355_1600.jpg,images/penn/51-4-67B.jpg,Robert R.Service夫人的礼物，1951年,51-4-67B,2026/5/6,浮雕,134
55-16-1,书籍封面,未知,彩绘的,纸|木|丝,典型的西藏绘画，画有两尊佛像，上面有木背，上面都覆盖着贡丝绸。佛陀可以通过铭文来识别。,未知,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/113722,https://www.penn.museum/collections/assets/098T/986k/986089_1600.jpg,images/penn/55-16-1.jpg,斯凯勒·V·R·卡门的礼物，1955年,55-16-1,2026/5/6,彩绘,135
A1404,魔法号角,未知,雕刻,角（动物部分）,雕刻角巫师的神奇角（藏传佛教：thun-rwa）。这个是马卡拉头的形式。像这样的角通常充满芥末籽或其他神奇的物质，萨满和阿加帕在仪式中使用。当修行者背诵祈祷词时，角口上的孔可以让种子被抖入火中。角上雕刻着各种佛教符号，包括佛塔和毒蝎子。,L： 18厘米，宽：5厘米,宾夕法尼亚大学考古与人类学博物馆,美国宾夕法尼亚州费城,https://www.penn.museum/collections/object/147744,https://www.penn.museum/collections/assets/085T/850k/850975_1600.jpg,images/penn/A1404.jpg,1914年购自亚历山大·斯科特,A1404,2026/5/6,雕刻,136
